episode,total_reward,steps,terminated,truncated,success,final_layer,final_position,has_key,door_open,terminal_activated,has_portal_core,portal_open,has_lab_key,machine_used,has_result
611,-34.300000000000026,100,False,True,False,0,"(1, 5)",False,False,False,False,False,False,False,False
612,-25.55000000000003,100,False,True,False,0,"(3, 6)",False,False,True,False,False,False,False,False
613,-27.100000000000033,100,False,True,False,0,"(1, 5)",False,False,True,True,False,False,False,False
614,-37.000000000000014,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
615,-33.10000000000003,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
616,-39.40000000000001,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
617,-27.600000000000026,100,False,True,False,0,"(2, 4)",True,True,False,False,False,False,False,False
618,-36.60000000000002,100,False,True,False,0,"(3, 5)",False,False,False,False,False,False,False,False
619,-38.20000000000001,100,False,True,False,0,"(6, 2)",True,False,False,False,False,False,False,False
620,-32.95000000000003,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
621,-40.150000000000006,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
622,-21.75000000000003,100,False,True,False,0,"(6, 3)",False,False,True,True,False,False,False,False
623,-26.85000000000002,100,False,True,False,0,"(6, 3)",False,False,False,True,False,False,False,False
624,-38.500000000000014,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
625,-24.200000000000017,100,False,True,False,0,"(3, 3)",True,True,True,False,False,False,False,False
626,-35.05000000000001,100,False,True,False,0,"(1, 2)",True,False,False,False,False,False,False,False
627,-33.45000000000002,100,False,True,False,0,"(5, 2)",True,True,False,False,False,False,False,False
628,-36.800000000000026,100,False,True,False,0,"(3, 5)",True,True,False,False,False,False,False,False
629,-38.8,100,False,True,False,0,"(2, 6)",False,False,False,False,False,False,False,False
630,-32.85000000000002,100,False,True,False,0,"(6, 3)",True,False,False,False,False,False,False,False
631,-35.050000000000026,100,False,True,False,0,"(1, 6)",True,False,False,False,False,False,False,False
632,-24.25000000000002,100,False,True,False,0,"(4, 3)",False,False,False,True,False,False,False,False
633,-32.550000000000026,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
634,-30.200000000000028,100,False,True,False,0,"(6, 4)",True,False,False,False,False,False,False,False
635,-28.95000000000001,100,False,True,False,0,"(1, 4)",True,False,True,False,False,False,False,False
636,-40.900000000000006,100,False,True,False,0,"(1, 5)",True,False,False,False,False,False,False,False
637,-35.50000000000002,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
638,-38.500000000000014,100,False,True,False,0,"(4, 6)",False,False,False,False,False,False,False,False
639,-31.55000000000002,100,False,True,False,0,"(3, 6)",False,False,True,True,False,False,False,False
640,-33.85000000000002,100,False,True,False,0,"(1, 4)",False,False,False,False,False,False,False,False
641,-32.95000000000003,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
642,-29.050000000000033,100,False,True,False,0,"(6, 1)",False,False,False,False,False,False,False,False
643,-27.15000000000002,100,False,True,False,0,"(6, 5)",True,True,False,False,False,False,False,False
644,-28.250000000000025,100,False,True,False,0,"(6, 1)",False,False,False,True,False,False,False,False
645,-35.300000000000026,100,False,True,False,0,"(5, 5)",False,False,False,False,False,False,False,False
646,-38.15000000000003,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
647,-27.650000000000027,100,False,True,False,0,"(6, 3)",True,True,False,False,False,False,False,False
648,-32.900000000000034,100,False,True,False,0,"(6, 2)",False,False,True,False,False,False,False,False
649,-41.0,100,False,True,False,0,"(4, 4)",False,False,False,False,False,False,False,False
650,-38.35000000000002,100,False,True,False,0,"(1, 6)",False,False,False,False,False,False,False,False
651,-32.10000000000002,100,False,True,False,0,"(1, 5)",False,False,False,False,False,False,False,False
652,-36.45000000000002,100,False,True,False,0,"(3, 4)",True,False,False,False,False,False,False,False
653,-39.39999999999998,100,False,True,False,0,"(6, 2)",False,False,False,True,False,False,False,False
654,-24.20000000000002,100,False,True,False,0,"(6, 2)",False,False,False,True,False,False,False,False
655,-33.15000000000002,100,False,True,False,0,"(4, 3)",False,False,True,False,False,False,False,False
656,-32.85000000000002,100,False,True,False,0,"(2, 1)",False,False,False,True,False,False,False,False
657,-33.10000000000002,100,False,True,False,0,"(5, 1)",False,False,True,True,False,False,False,False
658,-28.500000000000032,100,False,True,False,0,"(2, 6)",False,False,False,False,False,False,False,False
659,-27.35000000000003,100,False,True,False,0,"(5, 4)",True,True,False,True,False,False,False,False
660,-35.05000000000002,100,False,True,False,0,"(3, 6)",True,False,False,False,False,False,False,False
661,-35.700000000000024,100,False,True,False,0,"(1, 5)",True,False,False,False,False,False,False,False
662,-30.050000000000026,100,False,True,False,0,"(6, 1)",False,False,False,True,False,False,False,False
663,-34.15000000000002,100,False,True,False,0,"(5, 4)",True,False,False,False,False,False,False,False
664,-30.100000000000023,100,False,True,False,0,"(2, 6)",True,False,False,True,False,False,False,False
665,-30.300000000000026,100,False,True,False,0,"(6, 6)",True,True,False,False,False,False,False,False
666,-35.00000000000002,100,False,True,False,0,"(6, 4)",False,False,True,False,False,False,False,False
667,-31.700000000000028,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
668,-35.800000000000026,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
669,-36.20000000000003,100,False,True,False,0,"(6, 6)",False,False,False,True,False,False,False,False
670,-33.65000000000002,100,False,True,False,0,"(4, 3)",False,False,False,True,False,False,False,False
671,-33.75000000000003,100,False,True,False,0,"(5, 2)",False,False,False,True,False,False,False,False
672,-45.24999999999997,100,False,True,False,0,"(6, 1)",False,False,False,False,False,False,False,False
673,-29.10000000000003,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
674,-35.50000000000003,100,False,True,False,0,"(5, 3)",False,False,False,True,False,False,False,False
675,-33.10000000000002,100,False,True,False,0,"(1, 1)",False,False,True,True,False,False,False,False
676,-26.25000000000002,100,False,True,False,0,"(4, 1)",True,True,False,False,False,False,False,False
677,-34.200000000000024,100,False,True,False,0,"(4, 4)",False,False,False,True,False,False,False,False
678,-35.65000000000002,100,False,True,False,0,"(1, 6)",False,False,False,False,False,False,False,False
679,-39.099999999999994,100,False,True,False,0,"(6, 2)",False,False,False,False,False,False,False,False
680,-34.70000000000002,100,False,True,False,0,"(6, 6)",True,False,False,False,False,False,False,False
681,-37.100000000000016,100,False,True,False,0,"(2, 6)",False,False,False,False,False,False,False,False
682,-34.60000000000002,100,False,True,False,0,"(3, 1)",True,False,False,False,False,False,False,False
683,-35.75000000000003,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
684,-33.450000000000024,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
685,-35.850000000000016,100,False,True,False,0,"(2, 1)",False,False,False,False,False,False,False,False
686,-33.650000000000034,100,False,True,False,0,"(1, 4)",False,False,False,False,False,False,False,False
687,-35.20000000000002,100,False,True,False,0,"(5, 5)",False,False,False,True,False,False,False,False
688,-34.60000000000002,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
689,-35.200000000000024,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
690,-33.70000000000002,100,False,True,False,0,"(1, 1)",True,False,False,False,False,False,False,False
691,-36.55000000000002,100,False,True,False,0,"(1, 4)",False,False,False,False,False,False,False,False
692,-28.750000000000025,100,False,True,False,0,"(4, 1)",True,False,False,False,False,False,False,False
693,-34.800000000000026,100,False,True,False,0,"(6, 2)",False,False,False,False,False,False,False,False
694,-28.75000000000003,100,False,True,False,0,"(1, 4)",True,False,False,False,False,False,False,False
695,-30.100000000000026,100,False,True,False,0,"(4, 6)",True,False,False,False,False,False,False,False
696,-22.550000000000033,100,False,True,False,0,"(5, 4)",False,False,True,True,False,False,False,False
697,-31.15000000000003,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
698,-40.55000000000001,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
699,-34.45000000000003,100,False,True,False,0,"(3, 6)",False,False,False,False,False,False,False,False
700,-29.50000000000003,100,False,True,False,0,"(6, 6)",True,True,False,False,False,False,False,False
701,-29.200000000000028,100,False,True,False,0,"(6, 6)",False,False,False,True,False,False,False,False
702,-33.45000000000002,100,False,True,False,0,"(1, 4)",True,True,False,False,False,False,False,False
703,-33.450000000000024,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
704,-35.05000000000001,100,False,True,False,0,"(1, 4)",True,False,False,False,False,False,False,False
705,-36.20000000000003,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
706,-36.200000000000024,100,False,True,False,0,"(4, 6)",False,False,False,False,False,False,False,False
707,-38.20000000000002,100,False,True,False,0,"(4, 6)",False,False,False,False,False,False,False,False
708,-32.800000000000026,100,False,True,False,0,"(3, 5)",True,False,False,False,False,False,False,False
709,-30.15000000000003,100,False,True,False,0,"(6, 5)",True,False,False,False,False,False,False,False
710,-30.050000000000026,100,False,True,False,0,"(1, 4)",False,False,True,False,False,False,False,False
711,-43.29999999999998,100,False,True,False,0,"(5, 5)",False,False,False,False,False,False,False,False
712,-36.00000000000002,100,False,True,False,0,"(5, 3)",True,False,False,False,False,False,False,False
713,-31.20000000000002,100,False,True,False,0,"(2, 4)",True,True,False,False,False,False,False,False
714,-26.95000000000003,100,False,True,False,0,"(3, 4)",False,False,True,True,False,False,False,False
715,-36.30000000000002,100,False,True,False,0,"(2, 6)",False,False,True,False,False,False,False,False
716,-32.800000000000026,100,False,True,False,0,"(2, 6)",True,False,False,False,False,False,False,False
717,-38.000000000000014,100,False,True,False,0,"(2, 6)",False,False,False,False,False,False,False,False
718,-32.60000000000002,100,False,True,False,0,"(6, 2)",False,False,False,False,False,False,False,False
719,-42.650000000000006,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
720,-33.500000000000014,100,False,True,False,0,"(3, 5)",True,True,False,False,False,False,False,False
721,-37.500000000000014,100,False,True,False,0,"(1, 3)",False,False,False,False,False,False,False,False
722,-35.50000000000002,100,False,True,False,0,"(2, 6)",True,False,False,False,False,False,False,False
723,-32.35000000000001,100,False,True,False,0,"(3, 2)",False,False,True,False,False,False,False,False
724,-32.550000000000026,100,False,True,False,0,"(1, 2)",True,True,False,False,False,False,False,False
725,-35.20000000000002,100,False,True,False,0,"(5, 5)",False,False,False,True,False,False,False,False
726,-25.10000000000003,100,False,True,False,0,"(4, 4)",True,True,False,True,False,False,False,False
727,-27.150000000000027,100,False,True,False,0,"(2, 1)",True,True,False,False,False,False,False,False
728,-31.200000000000017,100,False,True,False,0,"(1, 5)",True,False,True,False,False,False,False,False
729,-30.50000000000003,100,False,True,False,0,"(2, 6)",False,False,True,True,False,False,False,False
730,-30.15000000000003,100,False,True,False,0,"(1, 4)",False,False,True,False,False,False,False,False
731,-40.100000000000016,100,False,True,False,0,"(5, 5)",False,False,False,False,False,False,False,False
732,-30.950000000000028,100,False,True,False,0,"(1, 2)",False,False,True,False,False,False,False,False
733,-35.20000000000002,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
734,-31.000000000000025,100,False,True,False,0,"(4, 4)",True,False,False,False,False,False,False,False
735,-29.40000000000003,100,False,True,False,0,"(3, 5)",False,False,True,True,False,False,False,False
736,-26.90000000000003,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
737,-34.00000000000003,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
738,-34.00000000000002,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
739,-31.00000000000002,100,False,True,False,0,"(1, 1)",True,False,False,False,False,False,False,False
740,-36.500000000000014,100,False,True,False,0,"(2, 6)",False,False,False,True,False,False,False,False
741,-28.900000000000027,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
742,-39.050000000000026,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
743,-40.15,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
744,-30.900000000000027,100,False,True,False,0,"(3, 5)",False,False,True,False,False,False,False,False
745,-36.600000000000016,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
746,-33.70000000000002,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
747,-30.75000000000002,100,False,True,False,0,"(1, 2)",True,True,False,False,False,False,False,False
748,-23.95000000000002,100,False,True,False,0,"(4, 3)",False,False,True,True,False,False,False,False
749,-33.50000000000002,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
750,-34.85000000000003,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
751,-32.55000000000001,100,False,True,False,0,"(1, 4)",True,False,True,False,False,False,False,False
752,-30.900000000000023,100,False,True,False,0,"(6, 2)",False,False,False,True,False,False,False,False
753,-32.80000000000002,100,False,True,False,0,"(2, 4)",False,False,True,False,False,False,False,False
754,-31.25000000000001,100,False,True,False,0,"(1, 6)",False,False,True,True,False,False,False,False
755,-37.95000000000002,100,False,True,False,0,"(5, 4)",False,False,False,False,False,False,False,False
756,-31.70000000000002,100,False,True,False,0,"(1, 1)",True,False,False,True,False,False,False,False
757,-35.10000000000002,100,False,True,False,0,"(1, 3)",True,False,False,False,False,False,False,False
758,-34.95000000000003,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
759,-27.85000000000003,100,False,True,False,0,"(4, 3)",False,False,False,True,False,False,False,False
760,-37.60000000000002,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
761,-33.80000000000002,100,False,True,False,0,"(3, 1)",False,False,False,True,False,False,False,False
762,-35.05000000000002,100,False,True,False,0,"(5, 6)",False,False,True,False,False,False,False,False
763,-33.60000000000003,100,False,True,False,0,"(3, 5)",False,False,False,False,False,False,False,False
764,-39.25,100,False,True,False,0,"(3, 2)",True,False,False,False,False,False,False,False
765,-32.35000000000002,100,False,True,False,0,"(6, 1)",False,False,False,True,False,False,False,False
766,-37.10000000000002,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
767,-35.50000000000002,100,False,True,False,0,"(1, 1)",True,False,False,False,False,False,False,False
768,-31.200000000000028,100,False,True,False,0,"(6, 6)",False,False,False,True,False,False,False,False
769,-39.550000000000004,100,False,True,False,0,"(1, 6)",True,False,False,False,False,False,False,False
770,-34.10000000000002,100,False,True,False,0,"(5, 3)",False,False,False,False,False,False,False,False
771,-34.90000000000002,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
772,-37.95000000000002,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
773,-36.550000000000026,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
774,-36.20000000000002,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
775,-26.75000000000002,100,False,True,False,0,"(1, 6)",True,False,True,False,False,False,False,False
776,-40.85000000000002,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
777,-35.25000000000002,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
778,-33.30000000000002,100,False,True,False,0,"(3, 5)",True,False,False,False,False,False,False,False
779,-23.300000000000026,100,False,True,False,0,"(6, 6)",True,True,True,False,False,False,False,False
780,-28.500000000000018,100,False,True,False,0,"(2, 4)",True,False,False,True,False,False,False,False
781,-39.000000000000014,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
782,-32.450000000000024,100,False,True,False,0,"(5, 6)",False,False,False,True,False,False,False,False
783,-34.70000000000002,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
784,-31.350000000000026,100,False,True,False,0,"(6, 5)",True,False,True,False,False,False,False,False
785,-23.40000000000002,100,False,True,False,0,"(5, 1)",True,True,True,False,False,False,False,False
786,-31.650000000000027,100,False,True,False,0,"(1, 4)",False,False,False,False,False,False,False,False
787,-38.90000000000002,100,False,True,False,0,"(1, 3)",False,False,False,False,False,False,False,False
788,-32.850000000000016,100,False,True,False,0,"(1, 2)",True,False,False,False,False,False,False,False
789,-26.40000000000003,100,False,True,False,0,"(6, 6)",True,True,False,False,False,False,False,False
790,-42.85000000000001,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
791,-27.300000000000022,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
792,-33.50000000000003,100,False,True,False,0,"(4, 4)",False,False,False,False,False,False,False,False
793,-30.65000000000002,100,False,True,False,0,"(5, 6)",True,False,False,False,False,False,False,False
794,-32.300000000000026,100,False,True,False,0,"(2, 6)",False,False,True,False,False,False,False,False
795,-29.550000000000026,100,False,True,False,0,"(3, 4)",False,False,True,False,False,False,False,False
796,-30.00000000000003,100,False,True,False,0,"(6, 6)",False,False,True,False,False,False,False,False
797,-31.45000000000002,100,False,True,False,0,"(3, 6)",True,False,False,False,False,False,False,False
798,-27.00000000000002,100,False,True,False,0,"(5, 1)",False,False,True,False,False,False,False,False
799,-30.550000000000022,100,False,True,False,0,"(1, 4)",True,False,False,False,False,False,False,False
800,-37.50000000000002,100,False,True,False,0,"(4, 6)",False,False,False,False,False,False,False,False
801,-36.55000000000002,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
802,-32.300000000000026,100,False,True,False,0,"(5, 5)",False,False,False,False,False,False,False,False
803,-36.05000000000002,100,False,True,False,0,"(1, 4)",True,False,False,False,False,False,False,False
804,-24.400000000000023,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
805,-26.95000000000004,100,False,True,False,0,"(6, 1)",False,False,False,True,False,False,False,False
806,-34.80000000000001,100,False,True,False,0,"(1, 3)",True,True,False,False,False,False,False,False
807,-36.45000000000002,100,False,True,False,0,"(5, 6)",False,False,True,False,False,False,False,False
808,-35.25000000000002,100,False,True,False,0,"(3, 6)",False,False,False,False,False,False,False,False
809,-33.000000000000014,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
810,-33.700000000000024,100,False,True,False,0,"(1, 1)",True,False,False,False,False,False,False,False
811,-35.70000000000002,100,False,True,False,0,"(3, 5)",True,False,True,False,False,False,False,False
812,-33.700000000000024,100,False,True,False,0,"(1, 3)",True,False,False,False,False,False,False,False
813,-29.900000000000023,100,False,True,False,0,"(2, 4)",False,False,True,True,False,False,False,False
814,-33.20000000000002,100,False,True,False,0,"(4, 6)",False,False,True,False,False,False,False,False
815,-35.00000000000003,100,False,True,False,0,"(3, 5)",False,False,True,False,False,False,False,False
816,-31.800000000000022,100,False,True,False,0,"(6, 4)",False,False,False,True,False,False,False,False
817,-38.849999999999994,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
818,-35.050000000000026,100,False,True,False,0,"(3, 4)",True,False,False,False,False,False,False,False
819,-28.250000000000032,100,False,True,False,0,"(4, 3)",False,False,False,True,False,False,False,False
820,-38.55,100,False,True,False,0,"(6, 1)",False,False,False,False,False,False,False,False
821,-31.20000000000002,100,False,True,False,0,"(6, 2)",False,False,False,False,False,False,False,False
822,-24.600000000000033,100,False,True,False,0,"(6, 6)",False,False,False,True,False,False,False,False
823,-39.30000000000001,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
824,-32.050000000000026,100,False,True,False,0,"(5, 4)",False,False,True,False,False,False,False,False
825,-31.45000000000002,100,False,True,False,0,"(1, 2)",True,False,False,False,False,False,False,False
826,-31.50000000000003,100,False,True,False,0,"(3, 5)",False,False,True,False,False,False,False,False
827,-32.55000000000002,100,False,True,False,0,"(3, 4)",True,True,False,False,False,False,False,False
828,-31.250000000000032,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
829,-32.35000000000002,100,False,True,False,0,"(4, 3)",False,False,False,True,False,False,False,False
830,-30.100000000000023,100,False,True,False,0,"(2, 6)",False,False,True,False,False,False,False,False
831,-28.75000000000002,100,False,True,False,0,"(2, 1)",True,False,False,False,False,False,False,False
832,-36.25000000000003,100,False,True,False,0,"(2, 1)",False,False,False,False,False,False,False,False
833,-30.500000000000032,100,False,True,False,0,"(5, 3)",False,False,True,True,False,False,False,False
834,-36.10000000000002,100,False,True,False,0,"(1, 5)",False,False,False,False,False,False,False,False
835,-38.70000000000001,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
836,-29.400000000000027,100,False,True,False,0,"(6, 2)",True,True,False,False,False,False,False,False
837,-37.50000000000003,100,False,True,False,0,"(6, 6)",False,False,False,False,False,False,False,False
838,-25.15000000000001,100,False,True,False,0,"(3, 6)",True,True,True,False,False,False,False,False
839,-35.40000000000003,100,False,True,False,0,"(4, 6)",True,False,False,False,False,False,False,False
840,-36.15000000000002,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
841,-33.00000000000002,100,False,True,False,0,"(6, 4)",True,True,False,False,False,False,False,False
842,-33.15000000000002,100,False,True,False,0,"(3, 4)",False,False,True,False,False,False,False,False
843,-28.40000000000002,100,False,True,False,0,"(3, 1)",True,False,False,False,False,False,False,False
844,-35.50000000000003,100,False,True,False,0,"(1, 5)",True,False,False,False,False,False,False,False
845,-31.80000000000003,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
846,-37.550000000000026,100,False,True,False,0,"(2, 1)",False,False,False,False,False,False,False,False
847,-42.699999999999974,100,False,True,False,0,"(1, 3)",False,False,False,False,False,False,False,False
848,-29.35000000000002,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
849,-32.200000000000024,100,False,True,False,0,"(3, 1)",True,True,False,False,False,False,False,False
850,-31.05000000000003,100,False,True,False,0,"(5, 2)",True,False,False,False,False,False,False,False
851,-36.30000000000002,100,False,True,False,0,"(2, 6)",False,False,True,False,False,False,False,False
852,-35.85000000000002,100,False,True,False,0,"(3, 6)",False,False,True,False,False,False,False,False
853,-28.200000000000024,100,False,True,False,0,"(5, 1)",False,False,False,True,False,False,False,False
854,-34.050000000000026,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
855,-30.50000000000003,100,False,True,False,0,"(2, 6)",True,False,True,False,False,False,False,False
856,-30.75000000000002,100,False,True,False,0,"(4, 1)",True,True,False,False,False,False,False,False
857,-36.15000000000002,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
858,-36.850000000000016,100,False,True,False,0,"(3, 4)",True,False,False,False,False,False,False,False
859,-33.40000000000003,100,False,True,False,0,"(6, 4)",False,False,False,False,False,False,False,False
860,-29.050000000000022,100,False,True,False,0,"(5, 4)",True,False,True,False,False,False,False,False
861,-31.35000000000002,100,False,True,False,0,"(5, 6)",False,False,True,False,False,False,False,False
862,-29.850000000000023,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
863,-34.300000000000026,100,False,True,False,0,"(5, 5)",False,False,False,False,False,False,False,False
864,-36.40000000000002,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
865,-31.200000000000014,100,False,True,False,0,"(4, 4)",False,False,False,False,False,False,False,False
866,-35.40000000000003,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
867,-26.900000000000006,100,False,True,False,0,"(1, 1)",True,True,True,False,False,False,False,False
868,-37.05000000000002,100,False,True,False,0,"(2, 1)",False,False,False,False,False,False,False,False
869,-30.750000000000025,100,False,True,False,0,"(5, 4)",False,False,False,False,False,False,False,False
870,-30.800000000000022,100,False,True,False,0,"(2, 4)",True,True,False,False,False,False,False,False
871,-34.300000000000026,100,False,True,False,0,"(6, 6)",False,False,False,False,False,False,False,False
872,-34.75000000000003,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
873,-39.84999999999998,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
874,-33.25000000000002,100,False,True,False,0,"(5, 2)",False,False,False,True,False,False,False,False
875,-31.500000000000018,100,False,True,False,0,"(3, 5)",True,True,True,False,False,False,False,False
876,-34.00000000000002,100,False,True,False,0,"(2, 4)",True,False,True,False,False,False,False,False
877,-34.75000000000002,100,False,True,False,0,"(3, 2)",False,False,False,False,False,False,False,False
878,-30.300000000000026,100,False,True,False,0,"(3, 5)",True,False,True,False,False,False,False,False
879,-39.900000000000006,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
880,-31.350000000000026,100,False,True,False,0,"(4, 1)",False,False,False,True,False,False,False,False
881,-35.200000000000024,100,False,True,False,0,"(6, 6)",False,False,False,True,False,False,False,False
882,-35.95000000000002,100,False,True,False,0,"(5, 6)",True,False,False,False,False,False,False,False
883,-35.15000000000002,100,False,True,False,0,"(1, 2)",False,False,True,False,False,False,False,False
884,-28.75000000000003,100,False,True,False,0,"(1, 6)",False,False,True,False,False,False,False,False
885,-36.300000000000026,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
886,-35.25000000000003,100,False,True,False,0,"(6, 3)",False,False,False,False,False,False,False,False
887,-37.65000000000002,100,False,True,False,0,"(6, 1)",False,False,False,False,False,False,False,False
888,-29.400000000000034,100,False,True,False,0,"(6, 2)",False,False,False,False,False,False,False,False
889,-30.10000000000003,100,False,True,False,0,"(4, 6)",True,False,False,False,False,False,False,False
890,-31.850000000000033,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
891,-32.10000000000002,100,False,True,False,0,"(4, 4)",True,True,False,False,False,False,False,False
892,-36.40000000000001,100,False,True,False,0,"(2, 4)",True,False,False,False,False,False,False,False
893,-32.15000000000002,100,False,True,False,0,"(1, 2)",True,False,False,False,False,False,False,False
894,-38.40000000000002,100,False,True,False,0,"(5, 1)",False,False,False,False,False,False,False,False
895,-24.650000000000027,100,False,True,False,0,"(5, 2)",True,True,False,True,False,False,False,False
896,-29.850000000000037,100,False,True,False,0,"(5, 4)",False,False,False,True,False,False,False,False
897,-36.55000000000002,100,False,True,False,0,"(5, 2)",False,False,False,False,False,False,False,False
898,-34.90000000000002,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
899,-34.55000000000003,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
900,-27.600000000000026,100,False,True,False,0,"(6, 4)",True,True,False,False,False,False,False,False
901,-24.700000000000028,100,False,True,False,0,"(6, 2)",False,False,False,True,False,False,False,False
902,-40.40000000000001,100,False,True,False,0,"(1, 1)",False,False,False,False,False,False,False,False
903,-30.250000000000025,100,False,True,False,0,"(4, 1)",False,False,False,False,False,False,False,False
904,-25.100000000000023,100,False,True,False,0,"(1, 5)",True,True,True,False,False,False,False,False
905,-37.300000000000026,100,False,True,False,0,"(5, 5)",False,False,True,False,False,False,False,False
906,-33.85000000000002,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
907,-42.55,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
908,-32.100000000000016,100,False,True,False,0,"(3, 3)",True,True,False,False,False,False,False,False
909,-26.600000000000023,100,False,True,False,0,"(4, 6)",True,False,False,False,False,False,False,False
910,-38.90000000000001,100,False,True,False,0,"(3, 1)",False,False,False,False,False,False,False,False
911,-35.050000000000026,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
912,-34.70000000000003,100,False,True,False,0,"(6, 2)",False,False,False,True,False,False,False,False
913,-33.75000000000003,100,False,True,False,0,"(5, 2)",False,False,False,True,False,False,False,False
914,-33.450000000000024,100,False,True,False,0,"(5, 6)",False,False,False,False,False,False,False,False
915,-31.650000000000027,100,False,True,False,0,"(6, 1)",True,False,False,True,False,False,False,False
916,-30.30000000000002,100,False,True,False,0,"(1, 5)",True,True,False,False,False,False,False,False
917,-37.45000000000002,100,False,True,False,0,"(1, 2)",False,False,False,False,False,False,False,False
918,-36.60000000000002,100,False,True,False,0,"(4, 4)",False,False,False,True,False,False,False,False
919,-43.04999999999998,100,False,True,False,0,"(6, 5)",False,False,False,False,False,False,False,False
920,-25.950000000000017,100,False,True,False,0,"(4, 1)",False,False,False,True,False,False,False,False
