episode,total_reward,steps,terminated,truncated,success,final_layer,final_position,has_key,door_open,terminal_activated,has_portal_core,portal_open,has_lab_key,machine_used,has_result,epsilon
3968,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3969,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3970,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3971,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3972,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3973,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3974,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3975,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3976,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3977,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3978,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3979,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3980,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3981,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3982,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3983,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3984,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3985,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3986,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3987,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3988,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3989,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3990,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3991,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3992,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3993,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3994,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3995,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3996,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3997,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3998,18.799999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
3999,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4000,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4001,18.9,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4002,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4003,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4004,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4005,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4006,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4007,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4008,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4009,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4010,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4011,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4012,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4013,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4014,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4015,22.599999999999998,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4016,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4017,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4018,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4019,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4020,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4021,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4022,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4023,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4024,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4025,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4026,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4027,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4028,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4029,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4030,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4031,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4032,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4033,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4034,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4035,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4036,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4037,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4038,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4039,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4040,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4041,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4042,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4043,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4044,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4045,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4046,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4047,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4048,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4049,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4050,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4051,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4052,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4053,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4054,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4055,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4056,19.0,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4057,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4058,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4059,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4060,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4061,19.0,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4062,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4063,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4064,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4065,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4066,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4067,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4068,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4069,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4070,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4071,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4072,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4073,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4074,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4075,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4076,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4077,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4078,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4079,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4080,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4081,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4082,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4083,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4084,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4085,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4086,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4087,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4088,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4089,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4090,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4091,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4092,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4093,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4094,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4095,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4096,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4097,18.9,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4098,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4099,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4100,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4101,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4102,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4103,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4104,18.5,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4105,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4106,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4107,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4108,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4109,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4110,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4111,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4112,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4113,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4114,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4115,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4116,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4117,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4118,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4119,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4120,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4121,22.3,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4122,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4123,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4124,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4125,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4126,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4127,22.499999999999996,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4128,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4129,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4130,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4131,18.3,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4132,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4133,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4134,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4135,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4136,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4137,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4138,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4139,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4140,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4141,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4142,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4143,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4144,22.3,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4145,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4146,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4147,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4148,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4149,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4150,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4151,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4152,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4153,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4154,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4155,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4156,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4157,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4158,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4159,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4160,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4161,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4162,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4163,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4164,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4165,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4166,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4167,23.199999999999992,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4168,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4169,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4170,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4171,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4172,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4173,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4174,18.5,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4175,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4176,18.5,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4177,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4178,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4179,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4180,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4181,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4182,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4183,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4184,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4185,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4186,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4187,23.699999999999992,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4188,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4189,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4190,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4191,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4192,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4193,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4194,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4195,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4196,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4197,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4198,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4199,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4200,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4201,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4202,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4203,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4204,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4205,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4206,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4207,23.199999999999992,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4208,18.9,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4209,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4210,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4211,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4212,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4213,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4214,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4215,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4216,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4217,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4218,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4219,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4220,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4221,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4222,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4223,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4224,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4225,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4226,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4227,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4228,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4229,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4230,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4231,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4232,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4233,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4234,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4235,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4236,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4237,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4238,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4239,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4240,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4241,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4242,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4243,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4244,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4245,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4246,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4247,19.0,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4248,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4249,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4250,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4251,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
4252,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.05
